entity_id,n_value,m_precision_qubits,hardware_profile,qdk_epsilon,scenario_id,output_contract,apples_to_apples_level,base_hhl_runtime_seconds,hhl_repetitions,adjusted_hhl_seconds,readout_note,classical_benchmark_id,classical_algorithm_family,classical_solver,classical_target_kappa,classical_achieved_kappa,classical_tolerance,classical_median_seconds,classical_median_relative_residual,classical_median_iterations,ratio_adjusted_hhl_over_classical,comparison_status
hhl_s1_fixed_m,50,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,0.2180985,10000,2180.985,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n50_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0,0.0001,0.00019350000366102904,5.012785907832881e-15,,11271240.09682513,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,50,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,0.2180985,10000,2180.985,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n50_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0,0.0001,0.002059599995845929,8.720493694851314e-15,50.0,1058936.2033399187,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.2180985,50,10.904925,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,31857.800021882067,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.2180985,50,10.904925,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n50_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0010312999947927892,9.88100874430543e-05,40.0,10573.960103811538,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.2180985,50,10.904925,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n50_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0,0.0001,0.00019350000366102904,5.012785907832881e-15,,56356.20048412565,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.2180985,50,10.904925,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n50_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0,0.0001,0.002059599995845929,8.720493694851314e-15,50.0,5294.681016699593,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.2180985,500000,109049.25,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,318578000.2188207,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.2180985,500000,109049.25,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n50_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0010312999947927892,9.88100874430543e-05,40.0,105739601.03811538,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.2180985,500000,109049.25,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n50_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0,0.0001,0.00019350000366102904,5.012785907832881e-15,,563562004.8412565,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.2180985,500000,109049.25,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n50_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0,0.0001,0.002059599995845929,8.720493694851314e-15,50.0,52946810.16699593,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,1.0067190000000001,1,1.0067190000000001,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,2941.042930623466,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,1.0067190000000001,1,1.0067190000000001,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n50_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0010312999947927892,9.88100874430543e-05,40.0,976.1650393513985,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,1.0067190000000001,1,1.0067190000000001,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n50_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0,0.0001,0.00019350000366102904,5.012785907832881e-15,,5202.682072107648,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,1.0067190000000001,1,1.0067190000000001,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n50_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0,0.0001,0.002059599995845929,8.720493694851314e-15,50.0,488.79345602567633,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,1.0067190000000001,10000,10067.19,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,29410429.306234654,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,1.0067190000000001,10000,10067.19,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n50_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0010312999947927892,9.88100874430543e-05,40.0,9761650.393513983,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,1.0067190000000001,10000,10067.19,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n50_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0,0.0001,0.00019350000366102904,5.012785907832881e-15,,52026820.72107648,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,1.0067190000000001,10000,10067.19,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n50_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0,0.0001,0.002059599995845929,8.720493694851314e-15,50.0,4887934.560256762,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,1.0067190000000001,50,50.335950000000004,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,147052.1465311733,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,1.0067190000000001,50,50.335950000000004,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n50_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0010312999947927892,9.88100874430543e-05,40.0,48808.25196756992,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,1.0067190000000001,50,50.335950000000004,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n50_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0,0.0001,0.00019350000366102904,5.012785907832881e-15,,260134.1036053824,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,1.0067190000000001,50,50.335950000000004,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n50_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0,0.0001,0.002059599995845929,8.720493694851314e-15,50.0,24439.672801283814,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,1.0067190000000001,500000,503359.50000000006,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,1470521465.3117328,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,1.0067190000000001,500000,503359.50000000006,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n50_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0010312999947927892,9.88100874430543e-05,40.0,488082519.67569923,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,1.0067190000000001,500000,503359.50000000006,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n50_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0,0.0001,0.00019350000366102904,5.012785907832881e-15,,2601341036.0538244,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,50,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,1.0067190000000001,500000,503359.50000000006,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n50_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0,0.0001,0.002059599995845929,8.720493694851314e-15,50.0,244396728.01283816,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,50,8,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,4.6810245,1,4.6810245,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,13675.210275956093,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,50,8,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,4.6810245,1,4.6810245,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n50_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0010312999947927892,9.88100874430543e-05,40.0,4538.955225089981,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,50,8,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,4.6810245,1,4.6810245,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n50_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0,0.0001,0.00019350000366102904,5.012785907832881e-15,,24191.340627570025,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,50,8,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,4.6810245,1,4.6810245,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n50_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0,0.0001,0.002059599995845929,8.720493694851314e-15,50.0,2272.783312022385,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,50,8,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,4.6810245,10000,46810.245,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,136752102.75956094,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,50,8,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,4.6810245,10000,46810.245,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n50_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0010312999947927892,9.88100874430543e-05,40.0,45389552.25089981,apples_to_apples_only_for_same_scalar_observable_task
